,gene,name,total,max1,max3
37266,ENSG00000272230,somethw,-1.0,-1.0,-1.0
37267,ENSG00000143228,somethw,-1.0,-1.0,-1.0
37268,ENSG00000235746,somethw,-1.0,-1.0,-1.0
37269,ENSG00000249736,somethw,-1.0,-1.0,-1.0
37270,ENSG00000258640,somethw,-1.0,-1.0,-1.0
37271,ENSG00000196735,somethw,-1.0,-1.0,-1.0
37272,ENSG00000167850,somethw,-1.0,-1.0,-1.0
37273,ENSG00000198718,somethw,-1.0,-1.0,-1.0
37274,ENSG00000206144,somethw,-1.0,-1.0,-1.0
37275,ENSG00000225031,somethw,-1.0,-1.0,-1.0
37276,ENSG00000280193,somethw,-1.0,-1.0,-1.0
37277,ENSG00000251669,somethw,-1.0,-1.0,-1.0
37278,ENSG00000268366,somethw,-1.0,-1.0,-1.0
37279,ENSG00000160211,somethw,-1.0,-1.0,-1.0
37280,ENSG00000129538,somethw,-1.0,-1.0,-1.0
37281,ENSG00000172765,somethw,-1.0,-1.0,-1.0
37282,ENSG00000250254,somethw,-1.0,-1.0,-1.0
37283,ENSG00000237922,somethw,-1.0,-1.0,-1.0
37284,ENSG00000175416,somethw,-1.0,-1.0,-1.0
37285,ENSG00000279485,somethw,-1.0,-1.0,-1.0
37286,ENSG00000250074,somethw,-1.0,-1.0,-1.0
37287,ENSG00000196364,somethw,-1.0,-1.0,-1.0
37288,ENSG00000146729,somethw,-1.0,-1.0,-1.0
37289,ENSG00000155096,somethw,-1.0,-1.0,-1.0
37290,ENSG00000207689,somethw,-1.0,-1.0,-1.0
37291,ENSG00000177452,somethw,-1.0,-1.0,-1.0
37292,ENSG00000222607,somethw,-1.0,-1.0,-1.0
37293,ENSG00000230249,somethw,-1.0,-1.0,-1.0
37294,ENSG00000253339,somethw,-1.0,-1.0,-1.0
37295,ENSG00000206888,somethw,-1.0,-1.0,-1.0
37296,ENSG00000260613,somethw,-1.0,-1.0,-1.0
37297,ENSG00000238266,somethw,-1.0,-1.0,-1.0
37298,ENSG00000202272,somethw,-1.0,-1.0,-1.0
37299,ENSG00000123453,somethw,-1.0,-1.0,-1.0
37300,ENSG00000281348,somethw,-1.0,-1.0,-1.0
37301,ENSG00000280165,somethw,-1.0,-1.0,-1.0
37302,ENSG00000279579,somethw,-1.0,-1.0,-1.0
37303,ENSG00000198336,somethw,-1.0,-1.0,-1.0
37304,ENSG00000196826,somethw,-1.0,-1.0,-1.0
37305,ENSG00000165525,somethw,-1.0,-1.0,-1.0
37306,ENSG00000177468,somethw,-1.0,-1.0,-1.0
37307,ENSG00000280446,somethw,-1.0,-1.0,-1.0
37308,ENSG00000069998,somethw,-1.0,-1.0,-1.0
37309,ENSG00000198870,somethw,-1.0,-1.0,-1.0
37310,ENSG00000279504,somethw,-1.0,-1.0,-1.0
37311,ENSG00000227094,somethw,-1.0,-1.0,-1.0
37312,ENSG00000236800,somethw,-1.0,-1.0,-1.0
37313,ENSG00000225537,somethw,-1.0,-1.0,-1.0
37314,ENSG00000210825,somethw,-1.0,-1.0,-1.0
37315,ENSG00000280639,somethw,-1.0,-1.0,-1.0
37316,ENSG00000231093,somethw,-1.0,-1.0,-1.0
37317,ENSG00000182365,somethw,-1.0,-1.0,-1.0
37318,ENSG00000225895,somethw,-1.0,-1.0,-1.0
37319,ENSG00000252170,somethw,-1.0,-1.0,-1.0
37320,ENSG00000248687,somethw,-1.0,-1.0,-1.0
37321,ENSG00000272677,somethw,-1.0,-1.0,-1.0
37322,ENSG00000171155,somethw,-1.0,-1.0,-1.0
37323,ENSG00000162992,somethw,-1.0,-1.0,-1.0
37324,ENSG00000218754,somethw,-1.0,-1.0,-1.0
37325,ENSG00000180867,somethw,-1.0,-1.0,-1.0
37326,ENSG00000242568,somethw,-1.0,-1.0,-1.0
37327,ENSG00000146267,somethw,-1.0,-1.0,-1.0
37328,ENSG00000212428,somethw,-1.0,-1.0,-1.0
37329,ENSG00000064489,somethw,-1.0,-1.0,-1.0
37330,ENSG00000211633,somethw,-1.0,-1.0,-1.0
37331,ENSG00000270137,somethw,-1.0,-1.0,-1.0
37332,ENSG00000139174,somethw,-1.0,-1.0,-1.0
37333,ENSG00000134398,somethw,-1.0,-1.0,-1.0
37334,ENSG00000233497,somethw,-1.0,-1.0,-1.0
37335,ENSG00000262106,somethw,-1.0,-1.0,-1.0
37336,ENSG00000072274,somethw,-1.0,-1.0,-1.0
37337,ENSG00000201346,somethw,-1.0,-1.0,-1.0
37338,ENSG00000160654,somethw,-1.0,-1.0,-1.0
37339,ENSG00000263443,somethw,-1.0,-1.0,-1.0
37340,ENSG00000272436,somethw,-1.0,-1.0,-1.0
37341,ENSG00000259008,somethw,-1.0,-1.0,-1.0
37342,ENSG00000206906,somethw,-1.0,-1.0,-1.0
37343,ENSG00000233975,somethw,-1.0,-1.0,-1.0
37344,ENSG00000109084,somethw,-1.0,-1.0,-1.0
37345,ENSG00000103355,somethw,-1.0,-1.0,-1.0
37346,ENSG00000221650,somethw,-1.0,-1.0,-1.0
37347,ENSG00000266649,somethw,-1.0,-1.0,-1.0
37348,ENSG00000201361,somethw,-1.0,-1.0,-1.0
37349,ENSG00000260673,somethw,-1.0,-1.0,-1.0
37350,ENSG00000207453,somethw,-1.0,-1.0,-1.0
37351,ENSG00000266863,somethw,-1.0,-1.0,-1.0
37352,ENSG00000112640,somethw,-1.0,-1.0,-1.0
37353,ENSG00000163424,somethw,-1.0,-1.0,-1.0
37354,ENSG00000232138,somethw,-1.0,-1.0,-1.0
37355,ENSG00000222920,somethw,-1.0,-1.0,-1.0
37356,ENSG00000248697,somethw,-1.0,-1.0,-1.0
37357,ENSG00000224677,somethw,-1.0,-1.0,-1.0
37358,ENSG00000107021,somethw,-1.0,-1.0,-1.0
37359,ENSG00000242398,somethw,-1.0,-1.0,-1.0
37360,ENSG00000270022,somethw,-1.0,-1.0,-1.0
37361,ENSG00000108691,somethw,-1.0,-1.0,-1.0
37362,ENSG00000277490,somethw,-1.0,-1.0,-1.0
37363,ENSG00000241134,somethw,-1.0,-1.0,-1.0
37364,ENSG00000243244,somethw,-1.0,-1.0,-1.0
37365,ENSG00000215418,somethw,-1.0,-1.0,-1.0
37366,ENSG00000227538,somethw,-1.0,-1.0,-1.0
37367,ENSG00000229953,somethw,-1.0,-1.0,-1.0
37368,ENSG00000186197,somethw,-1.0,-1.0,-1.0
37369,ENSG00000180953,somethw,-1.0,-1.0,-1.0
37370,ENSG00000279180,somethw,-1.0,-1.0,-1.0
37371,ENSG00000240553,somethw,-1.0,-1.0,-1.0
37372,ENSG00000207697,somethw,-1.0,-1.0,-1.0
37373,ENSG00000279822,somethw,-1.0,-1.0,-1.0
37374,ENSG00000236390,somethw,-1.0,-1.0,-1.0
37375,ENSG00000240639,somethw,-1.0,-1.0,-1.0
37376,ENSG00000281008,somethw,-1.0,-1.0,-1.0
37377,ENSG00000126752,somethw,-1.0,-1.0,-1.0
37378,ENSG00000272173,somethw,-1.0,-1.0,-1.0
37379,ENSG00000275355,somethw,-1.0,-1.0,-1.0
37380,ENSG00000128513,somethw,-1.0,-1.0,-1.0
37381,ENSG00000272459,somethw,-1.0,-1.0,-1.0
37382,ENSG00000267579,somethw,-1.0,-1.0,-1.0
37383,ENSG00000268756,somethw,-1.0,-1.0,-1.0
37384,ENSG00000128383,somethw,-1.0,-1.0,-1.0
37385,ENSG00000258425,somethw,-1.0,-1.0,-1.0
37386,ENSG00000250447,somethw,-1.0,-1.0,-1.0
37387,ENSG00000108798,somethw,-1.0,-1.0,-1.0
37388,ENSG00000242251,somethw,-1.0,-1.0,-1.0
37389,ENSG00000254055,somethw,-1.0,-1.0,-1.0
37390,ENSG00000233485,somethw,-1.0,-1.0,-1.0
37391,ENSG00000160172,somethw,-1.0,-1.0,-1.0
37392,ENSG00000269038,somethw,-1.0,-1.0,-1.0
37393,ENSG00000266921,somethw,-1.0,-1.0,-1.0
37394,ENSG00000204816,somethw,-1.0,-1.0,-1.0
37395,ENSG00000202351,somethw,-1.0,-1.0,-1.0
37396,ENSG00000234830,somethw,-1.0,-1.0,-1.0
37397,ENSG00000234925,somethw,-1.0,-1.0,-1.0
37398,ENSG00000260795,somethw,-1.0,-1.0,-1.0
37399,ENSG00000212569,somethw,-1.0,-1.0,-1.0
37400,ENSG00000226003,somethw,-1.0,-1.0,-1.0
37401,ENSG00000225539,somethw,-1.0,-1.0,-1.0
37402,ENSG00000259283,somethw,-1.0,-1.0,-1.0
37403,ENSG00000078596,somethw,-1.0,-1.0,-1.0
37404,ENSG00000230320,somethw,-1.0,-1.0,-1.0
37405,ENSG00000206013,somethw,-1.0,-1.0,-1.0
37406,ENSG00000274133,somethw,-1.0,-1.0,-1.0
37407,ENSG00000273449,somethw,-1.0,-1.0,-1.0
37408,ENSG00000252373,somethw,-1.0,-1.0,-1.0
37409,ENSG00000133800,somethw,-1.0,-1.0,-1.0
37410,ENSG00000270435,somethw,-1.0,-1.0,-1.0
37411,ENSG00000254926,somethw,-1.0,-1.0,-1.0
37412,ENSG00000279479,somethw,-1.0,-1.0,-1.0
37413,ENSG00000268711,somethw,-1.0,-1.0,-1.0
37414,ENSG00000151413,somethw,-1.0,-1.0,-1.0
37415,ENSG00000132840,somethw,-1.0,-1.0,-1.0
37416,ENSG00000215156,somethw,-1.0,-1.0,-1.0
37417,ENSG00000185507,somethw,-1.0,-1.0,-1.0
37418,ENSG00000280049,somethw,-1.0,-1.0,-1.0
37419,ENSG00000226013,somethw,-1.0,-1.0,-1.0
37420,ENSG00000120063,somethw,-1.0,-1.0,-1.0
37421,ENSG00000231376,somethw,-1.0,-1.0,-1.0
37422,ENSG00000242199,somethw,-1.0,-1.0,-1.0
37423,ENSG00000153446,somethw,-1.0,-1.0,-1.0
37424,ENSG00000255230,somethw,-1.0,-1.0,-1.0
37425,ENSG00000254041,somethw,-1.0,-1.0,-1.0
37426,ENSG00000270472,somethw,-1.0,-1.0,-1.0
37427,ENSG00000233499,somethw,-1.0,-1.0,-1.0
37428,ENSG00000207821,somethw,-1.0,-1.0,-1.0
37429,ENSG00000204361,somethw,-1.0,-1.0,-1.0
37430,ENSG00000228194,somethw,-1.0,-1.0,-1.0
37431,ENSG00000143674,somethw,-1.0,-1.0,-1.0
37432,ENSG00000180957,somethw,-1.0,-1.0,-1.0
37433,ENSG00000212241,somethw,-1.0,-1.0,-1.0
37434,ENSG00000258772,somethw,-1.0,-1.0,-1.0
37435,ENSG00000232912,somethw,-1.0,-1.0,-1.0
37436,ENSG00000117507,somethw,-1.0,-1.0,-1.0
37437,ENSG00000268945,somethw,-1.0,-1.0,-1.0
37438,ENSG00000252578,somethw,-1.0,-1.0,-1.0
37439,ENSG00000242880,somethw,-1.0,-1.0,-1.0
37440,ENSG00000204623,somethw,-1.0,-1.0,-1.0
37441,ENSG00000226995,somethw,-1.0,-1.0,-1.0
37442,ENSG00000155380,somethw,-1.0,-1.0,-1.0
37443,ENSG00000265061,somethw,-1.0,-1.0,-1.0
37444,ENSG00000221836,somethw,-1.0,-1.0,-1.0
37445,ENSG00000179627,somethw,-1.0,-1.0,-1.0
37446,ENSG00000165060,somethw,-1.0,-1.0,-1.0
37447,ENSG00000252699,somethw,-1.0,-1.0,-1.0
37448,ENSG00000171316,somethw,-1.0,-1.0,-1.0
37449,ENSG00000224208,somethw,-1.0,-1.0,-1.0
37450,ENSG00000070886,somethw,-1.0,-1.0,-1.0
37451,ENSG00000199833,somethw,-1.0,-1.0,-1.0
37452,ENSG00000237973,somethw,-1.0,-1.0,-1.0
37453,ENSG00000068001,somethw,-1.0,-1.0,-1.0
37454,ENSG00000222552,somethw,-1.0,-1.0,-1.0
37455,ENSG00000271119,somethw,-1.0,-1.0,-1.0
37456,ENSG00000169760,somethw,-1.0,-1.0,-1.0
37457,ENSG00000228095,somethw,-1.0,-1.0,-1.0
37458,ENSG00000234782,somethw,-1.0,-1.0,-1.0
37459,ENSG00000005961,somethw,-1.0,-1.0,-1.0
37460,ENSG00000006534,somethw,-1.0,-1.0,-1.0
37461,ENSG00000279917,somethw,-1.0,-1.0,-1.0
37462,ENSG00000224679,somethw,-1.0,-1.0,-1.0
37463,ENSG00000251618,somethw,-1.0,-1.0,-1.0
37464,ENSG00000227382,somethw,-1.0,-1.0,-1.0
37465,ENSG00000008196,somethw,-1.0,-1.0,-1.0
37466,ENSG00000244491,somethw,-1.0,-1.0,-1.0
37467,ENSG00000240622,somethw,-1.0,-1.0,-1.0
37468,ENSG00000273851,somethw,-1.0,-1.0,-1.0
37469,ENSG00000169762,somethw,-1.0,-1.0,-1.0
37470,ENSG00000229700,somethw,-1.0,-1.0,-1.0
37471,ENSG00000198948,somethw,-1.0,-1.0,-1.0
37472,ENSG00000249798,somethw,-1.0,-1.0,-1.0
37473,ENSG00000174572,somethw,-1.0,-1.0,-1.0
37474,ENSG00000230965,somethw,-1.0,-1.0,-1.0
37475,ENSG00000223273,somethw,-1.0,-1.0,-1.0
37476,ENSG00000138182,somethw,-1.0,-1.0,-1.0
37477,ENSG00000276449,somethw,-1.0,-1.0,-1.0
37478,ENSG00000070614,somethw,-1.0,-1.0,-1.0
37479,ENSG00000164849,somethw,-1.0,-1.0,-1.0
37480,ENSG00000231529,somethw,-1.0,-1.0,-1.0
37481,ENSG00000276580,somethw,-1.0,-1.0,-1.0
37482,ENSG00000241045,somethw,-1.0,-1.0,-1.0
37483,ENSG00000196273,somethw,-1.0,-1.0,-1.0
37484,ENSG00000100320,somethw,-1.0,-1.0,-1.0
37485,ENSG00000221238,somethw,-1.0,-1.0,-1.0
37486,ENSG00000276782,somethw,-1.0,-1.0,-1.0
37487,ENSG00000271447,somethw,-1.0,-1.0,-1.0
37488,ENSG00000166260,somethw,-1.0,-1.0,-1.0
37489,ENSG00000244355,somethw,-1.0,-1.0,-1.0
37490,ENSG00000270982,somethw,-1.0,-1.0,-1.0
37491,ENSG00000231539,somethw,-1.0,-1.0,-1.0
37492,ENSG00000272861,somethw,-1.0,-1.0,-1.0
37493,ENSG00000243420,somethw,-1.0,-1.0,-1.0
37494,ENSG00000279744,somethw,-1.0,-1.0,-1.0
37495,ENSG00000168779,somethw,-1.0,-1.0,-1.0
37496,ENSG00000234705,somethw,-1.0,-1.0,-1.0
37497,ENSG00000265790,somethw,-1.0,-1.0,-1.0
37498,ENSG00000136280,somethw,-1.0,-1.0,-1.0
37499,ENSG00000173456,somethw,-1.0,-1.0,-1.0
37500,ENSG00000238311,somethw,-1.0,-1.0,-1.0
37501,ENSG00000273167,somethw,-1.0,-1.0,-1.0
37502,ENSG00000258811,somethw,-1.0,-1.0,-1.0
37503,ENSG00000233545,somethw,-1.0,-1.0,-1.0
37504,ENSG00000101150,somethw,-1.0,-1.0,-1.0
37505,ENSG00000235425,somethw,-1.0,-1.0,-1.0
37506,ENSG00000203896,somethw,-1.0,-1.0,-1.0
37507,ENSG00000145244,somethw,-1.0,-1.0,-1.0
37508,ENSG00000122304,somethw,-1.0,-1.0,-1.0
37509,ENSG00000263961,somethw,-1.0,-1.0,-1.0
37510,ENSG00000240441,somethw,-1.0,-1.0,-1.0
37511,ENSG00000171865,somethw,-1.0,-1.0,-1.0
37512,ENSG00000177885,somethw,-1.0,-1.0,-1.0
37513,ENSG00000233840,somethw,-1.0,-1.0,-1.0
37514,ENSG00000213904,somethw,-1.0,-1.0,-1.0
37515,ENSG00000153002,somethw,-1.0,-1.0,-1.0
37516,ENSG00000271576,somethw,-1.0,-1.0,-1.0
37517,ENSG00000233190,somethw,-1.0,-1.0,-1.0
37518,ENSG00000165066,somethw,-1.0,-1.0,-1.0
37519,ENSG00000254488,somethw,-1.0,-1.0,-1.0
37520,ENSG00000233850,somethw,-1.0,-1.0,-1.0
37521,ENSG00000230979,somethw,-1.0,-1.0,-1.0
37522,ENSG00000213787,somethw,-1.0,-1.0,-1.0
37523,ENSG00000177721,somethw,-1.0,-1.0,-1.0
37524,ENSG00000135913,somethw,-1.0,-1.0,-1.0
37525,ENSG00000267302,somethw,-1.0,-1.0,-1.0
37526,ENSG00000262768,somethw,-1.0,-1.0,-1.0
37527,ENSG00000261329,somethw,-1.0,-1.0,-1.0
37528,ENSG00000255647,somethw,-1.0,-1.0,-1.0
37529,ENSG00000257522,somethw,-1.0,-1.0,-1.0
37530,ENSG00000259230,somethw,-1.0,-1.0,-1.0
37531,ENSG00000267462,somethw,-1.0,-1.0,-1.0
37532,ENSG00000177479,somethw,-1.0,-1.0,-1.0
37533,ENSG00000188229,somethw,-1.0,-1.0,-1.0
37534,ENSG00000255995,somethw,-1.0,-1.0,-1.0
37535,ENSG00000258510,somethw,-1.0,-1.0,-1.0
37536,ENSG00000251440,somethw,-1.0,-1.0,-1.0
37537,ENSG00000199921,somethw,-1.0,-1.0,-1.0
37538,ENSG00000100342,somethw,-1.0,-1.0,-1.0
37539,ENSG00000200343,somethw,-1.0,-1.0,-1.0
37540,ENSG00000224220,somethw,-1.0,-1.0,-1.0
37541,ENSG00000047365,somethw,-1.0,-1.0,-1.0
37542,ENSG00000050030,somethw,-1.0,-1.0,-1.0
37543,ENSG00000234711,somethw,-1.0,-1.0,-1.0
37544,ENSG00000138180,somethw,-1.0,-1.0,-1.0
37545,ENSG00000271741,somethw,-1.0,-1.0,-1.0
37546,ENSG00000255920,somethw,-1.0,-1.0,-1.0
37547,ENSG00000240426,somethw,-1.0,-1.0,-1.0
37548,ENSG00000272770,somethw,-1.0,-1.0,-1.0
37549,ENSG00000224498,somethw,-1.0,-1.0,-1.0
37550,ENSG00000263895,somethw,-1.0,-1.0,-1.0
37551,ENSG00000227163,somethw,-1.0,-1.0,-1.0
37552,ENSG00000241825,somethw,-1.0,-1.0,-1.0
37553,ENSG00000260511,somethw,-1.0,-1.0,-1.0
37554,ENSG00000106789,somethw,-1.0,-1.0,-1.0
37555,ENSG00000145431,somethw,-1.0,-1.0,-1.0
37556,ENSG00000273041,somethw,-1.0,-1.0,-1.0
37557,ENSG00000201135,somethw,-1.0,-1.0,-1.0
37558,ENSG00000137876,somethw,-1.0,-1.0,-1.0
37559,ENSG00000228971,somethw,-1.0,-1.0,-1.0
37560,ENSG00000185483,somethw,-1.0,-1.0,-1.0
37561,ENSG00000218565,somethw,-1.0,-1.0,-1.0
37562,ENSG00000277440,somethw,-1.0,-1.0,-1.0
37563,ENSG00000273342,somethw,-1.0,-1.0,-1.0
37564,ENSG00000267016,somethw,-1.0,-1.0,-1.0
37565,ENSG00000138068,somethw,-1.0,-1.0,-1.0
37566,ENSG00000243914,somethw,-1.0,-1.0,-1.0
37567,ENSG00000201129,somethw,-1.0,-1.0,-1.0
37568,ENSG00000199523,somethw,-1.0,-1.0,-1.0
37569,ENSG00000237121,somethw,-1.0,-1.0,-1.0
37570,ENSG00000136286,somethw,-1.0,-1.0,-1.0
37571,ENSG00000188095,somethw,-1.0,-1.0,-1.0
37572,ENSG00000265939,somethw,-1.0,-1.0,-1.0
37573,ENSG00000278974,somethw,-1.0,-1.0,-1.0
37574,ENSG00000170035,somethw,-1.0,-1.0,-1.0
37575,ENSG00000189238,somethw,-1.0,-1.0,-1.0
37576,ENSG00000188529,somethw,-1.0,-1.0,-1.0
37577,ENSG00000106052,somethw,-1.0,-1.0,-1.0
37578,ENSG00000231700,somethw,-1.0,-1.0,-1.0
37579,ENSG00000273374,somethw,-1.0,-1.0,-1.0
37580,ENSG00000268133,somethw,-1.0,-1.0,-1.0
37581,ENSG00000231957,somethw,-1.0,-1.0,-1.0
37582,ENSG00000178921,somethw,-1.0,-1.0,-1.0
37583,ENSG00000019995,somethw,-1.0,-1.0,-1.0
37584,ENSG00000273138,somethw,-1.0,-1.0,-1.0
37585,ENSG00000056586,somethw,-1.0,-1.0,-1.0
37586,ENSG00000231112,somethw,-1.0,-1.0,-1.0
37587,ENSG00000197557,somethw,-1.0,-1.0,-1.0
37588,ENSG00000198963,somethw,-1.0,-1.0,-1.0
37589,ENSG00000187513,somethw,-1.0,-1.0,-1.0
37590,ENSG00000120211,somethw,-1.0,-1.0,-1.0
37591,ENSG00000267107,somethw,-1.0,-1.0,-1.0
37592,ENSG00000174123,somethw,-1.0,-1.0,-1.0
37593,ENSG00000242863,somethw,-1.0,-1.0,-1.0
37594,ENSG00000267284,somethw,-1.0,-1.0,-1.0
37595,ENSG00000256053,somethw,-1.0,-1.0,-1.0
37596,ENSG00000232216,somethw,-1.0,-1.0,-1.0
37597,ENSG00000257885,somethw,-1.0,-1.0,-1.0
37598,ENSG00000244104,somethw,-1.0,-1.0,-1.0
37599,ENSG00000257325,somethw,-1.0,-1.0,-1.0
37600,ENSG00000219607,somethw,-1.0,-1.0,-1.0
37601,ENSG00000235571,somethw,-1.0,-1.0,-1.0
37602,ENSG00000196739,somethw,-1.0,-1.0,-1.0
37603,ENSG00000181291,somethw,-1.0,-1.0,-1.0
37604,ENSG00000215386,somethw,-1.0,-1.0,-1.0
37605,ENSG00000164056,somethw,-1.0,-1.0,-1.0
37606,ENSG00000226616,somethw,-1.0,-1.0,-1.0
37607,ENSG00000265359,somethw,-1.0,-1.0,-1.0
37608,ENSG00000244169,somethw,-1.0,-1.0,-1.0
37609,ENSG00000251005,somethw,-1.0,-1.0,-1.0
37610,ENSG00000252515,somethw,-1.0,-1.0,-1.0
37611,ENSG00000253813,somethw,-1.0,-1.0,-1.0
37612,ENSG00000225625,somethw,-1.0,-1.0,-1.0
37613,ENSG00000243861,somethw,-1.0,-1.0,-1.0
37614,ENSG00000244260,somethw,-1.0,-1.0,-1.0
37615,ENSG00000161981,somethw,-1.0,-1.0,-1.0
37616,ENSG00000231874,somethw,-1.0,-1.0,-1.0
37617,ENSG00000250519,somethw,-1.0,-1.0,-1.0
37618,ENSG00000255475,somethw,-1.0,-1.0,-1.0
37619,ENSG00000256043,somethw,-1.0,-1.0,-1.0
37620,ENSG00000233444,somethw,-1.0,-1.0,-1.0
37621,ENSG00000252886,somethw,-1.0,-1.0,-1.0
37622,ENSG00000250257,somethw,-1.0,-1.0,-1.0
37623,ENSG00000251413,somethw,-1.0,-1.0,-1.0
37624,ENSG00000232682,somethw,-1.0,-1.0,-1.0
37625,ENSG00000163159,somethw,-1.0,-1.0,-1.0
37626,ENSG00000242145,somethw,-1.0,-1.0,-1.0
37627,ENSG00000222490,somethw,-1.0,-1.0,-1.0
37628,ENSG00000241352,somethw,-1.0,-1.0,-1.0
37629,ENSG00000255169,somethw,-1.0,-1.0,-1.0
37630,ENSG00000259117,somethw,-1.0,-1.0,-1.0
37631,ENSG00000260610,somethw,-1.0,-1.0,-1.0
37632,ENSG00000273536,somethw,-1.0,-1.0,-1.0
37633,ENSG00000256060,somethw,-1.0,-1.0,-1.0
37634,ENSG00000174132,somethw,-1.0,-1.0,-1.0
37635,ENSG00000187118,somethw,-1.0,-1.0,-1.0
37636,ENSG00000225706,somethw,-1.0,-1.0,-1.0
37637,ENSG00000101440,somethw,-1.0,-1.0,-1.0
37638,ENSG00000227868,somethw,-1.0,-1.0,-1.0
37639,ENSG00000251339,somethw,-1.0,-1.0,-1.0
37640,ENSG00000231296,somethw,-1.0,-1.0,-1.0
37641,ENSG00000251427,somethw,-1.0,-1.0,-1.0
37642,ENSG00000226758,somethw,-1.0,-1.0,-1.0
37643,ENSG00000166947,somethw,-1.0,-1.0,-1.0
37644,ENSG00000173702,somethw,-1.0,-1.0,-1.0
37645,ENSG00000130589,somethw,-1.0,-1.0,-1.0
37646,ENSG00000123407,somethw,-1.0,-1.0,-1.0
37647,ENSG00000233611,somethw,-1.0,-1.0,-1.0
37648,ENSG00000250356,somethw,-1.0,-1.0,-1.0
37649,ENSG00000224417,somethw,-1.0,-1.0,-1.0
37650,ENSG00000263649,somethw,-1.0,-1.0,-1.0
37651,ENSG00000221028,somethw,-1.0,-1.0,-1.0
37652,ENSG00000249226,somethw,-1.0,-1.0,-1.0
37653,ENSG00000063761,somethw,-1.0,-1.0,-1.0
37654,ENSG00000233145,somethw,-1.0,-1.0,-1.0
37655,ENSG00000220643,somethw,-1.0,-1.0,-1.0
37656,ENSG00000257114,somethw,-1.0,-1.0,-1.0
37657,ENSG00000167085,somethw,-1.0,-1.0,-1.0
37658,ENSG00000202160,somethw,-1.0,-1.0,-1.0
37659,ENSG00000241777,somethw,-1.0,-1.0,-1.0
37660,ENSG00000143196,somethw,-1.0,-1.0,-1.0
37661,ENSG00000136527,somethw,-1.0,-1.0,-1.0
37662,ENSG00000232496,somethw,-1.0,-1.0,-1.0
37663,ENSG00000272483,somethw,-1.0,-1.0,-1.0
37664,ENSG00000275875,somethw,-1.0,-1.0,-1.0
37665,ENSG00000201633,somethw,-1.0,-1.0,-1.0
37666,ENSG00000155903,somethw,-1.0,-1.0,-1.0
37667,ENSG00000235763,somethw,-1.0,-1.0,-1.0
37668,ENSG00000250492,somethw,-1.0,-1.0,-1.0
37669,ENSG00000242321,somethw,-1.0,-1.0,-1.0
37670,ENSG00000224565,somethw,-1.0,-1.0,-1.0
37671,ENSG00000267032,somethw,-1.0,-1.0,-1.0
37672,ENSG00000227929,somethw,-1.0,-1.0,-1.0
37673,ENSG00000271218,somethw,-1.0,-1.0,-1.0
37674,ENSG00000260188,somethw,-1.0,-1.0,-1.0
37675,ENSG00000227270,somethw,-1.0,-1.0,-1.0
37676,ENSG00000236318,somethw,-1.0,-1.0,-1.0
37677,ENSG00000232874,somethw,-1.0,-1.0,-1.0
37678,ENSG00000156219,somethw,-1.0,-1.0,-1.0
37679,ENSG00000047617,somethw,-1.0,-1.0,-1.0
37680,ENSG00000200486,somethw,-1.0,-1.0,-1.0
37681,ENSG00000233286,somethw,-1.0,-1.0,-1.0
37682,ENSG00000228680,somethw,-1.0,-1.0,-1.0
37683,ENSG00000189132,somethw,-1.0,-1.0,-1.0
37684,ENSG00000264397,somethw,-1.0,-1.0,-1.0
37685,ENSG00000269950,somethw,-1.0,-1.0,-1.0
37686,ENSG00000277112,somethw,-1.0,-1.0,-1.0
37687,ENSG00000250431,somethw,-1.0,-1.0,-1.0
37688,ENSG00000214078,somethw,-1.0,-1.0,-1.0
37689,ENSG00000120539,somethw,-1.0,-1.0,-1.0
37690,ENSG00000124257,somethw,-1.0,-1.0,-1.0
37691,ENSG00000205106,somethw,-1.0,-1.0,-1.0
37692,ENSG00000280134,somethw,-1.0,-1.0,-1.0
37693,ENSG00000279192,somethw,-1.0,-1.0,-1.0
37694,ENSG00000251610,somethw,-1.0,-1.0,-1.0
37695,ENSG00000136158,somethw,-1.0,-1.0,-1.0
37696,ENSG00000181325,somethw,-1.0,-1.0,-1.0
37697,ENSG00000277128,somethw,-1.0,-1.0,-1.0
37698,ENSG00000244155,somethw,-1.0,-1.0,-1.0
37699,ENSG00000253043,somethw,-1.0,-1.0,-1.0
37700,ENSG00000257410,somethw,-1.0,-1.0,-1.0
37701,ENSG00000229978,somethw,-1.0,-1.0,-1.0
37702,ENSG00000254363,somethw,-1.0,-1.0,-1.0
37703,ENSG00000196422,somethw,-1.0,-1.0,-1.0
37704,ENSG00000152464,somethw,-1.0,-1.0,-1.0
37705,ENSG00000234156,somethw,-1.0,-1.0,-1.0
37706,ENSG00000072042,somethw,-1.0,-1.0,-1.0
37707,ENSG00000279773,somethw,-1.0,-1.0,-1.0
37708,ENSG00000077800,somethw,-1.0,-1.0,-1.0
37709,ENSG00000253943,somethw,-1.0,-1.0,-1.0
37710,ENSG00000258479,somethw,-1.0,-1.0,-1.0
37711,ENSG00000252626,somethw,-1.0,-1.0,-1.0
37712,ENSG00000279738,somethw,-1.0,-1.0,-1.0
37713,ENSG00000236654,somethw,-1.0,-1.0,-1.0
37714,ENSG00000281183,somethw,-1.0,-1.0,-1.0
37715,ENSG00000270880,somethw,-1.0,-1.0,-1.0
37716,ENSG00000253971,somethw,-1.0,-1.0,-1.0
